osm_id,highway,addr:city,addr:country,addr:housenumber,addr:municipality,addr:postcode,addr:street,osak:identifier,branch,brand,brand:wikidata,brand:wikipedia,fvst:navnelbnr,name,opening_hours,payment:cash,payment:credit_cards,ref:DK:cvr,ref:DK:cvr:pnummer,shop,wheelchair,amenity,cuisine,note,phone,website,bench,bin,bus,lit,network,network:wikidata,public_transport,shelter,fvst:name,capacity,takeaway,fvst:fixme,alt_name,toilets:wheelchair,atm,operator,access:covid19,seasonal,entrance,description,email,second_hand,crossing,crossing:island,denomination,religion,wikidata,button_operated,traffic_signals:sound,traffic_signals:vibration,old_name,microbrewery,social_facility:for,delivery,internet_access,internet_access:fee,outdoor_seating,smoking,traffic_signals:direction,access,covered,fee,parking,supervised,craft,tactile_paving,direction,surface,traffic_calming,cyclestreet,cycleway,maxspeed,sidewalk,source:maxspeed,oneway,lane_markings,cycleway:both,building,building:levels,roof:levels,roof:shape,lanes,landuse,residential,height,wikipedia,tunnel,barrier,leisure,indoor,ref,route,type,from,to,via,route_master,duration,interval,interval:conditional,public_transport:version,WKT
"108604678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.200194 56.1474761, 10.2001948 56.1474251, 10.20026 56.1474264, 10.2002585 56.1474787, 10.200194 56.1474761))"
"108604685",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2016401 56.1474298, 10.2016421 56.1473727, 10.2017618 56.147374, 10.2017598 56.1474311, 10.2016401 56.1474298))"
"108604687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2002918 56.1474718, 10.2002856 56.1473023, 10.2004206 56.1473032, 10.2004252 56.1472336, 10.200537 56.1472371, 10.2005386 56.1472146, 10.2004688 56.1472094, 10.2004717 56.1471363, 10.2020308 56.1471807, 10.2020536 56.1471953, 10.2020495 56.1473611, 10.2018865 56.1473564, 10.2018888 56.147317, 10.201968 56.1473179, 10.2019632 56.1472466, 10.2017352 56.1472427, 10.2017391 56.1473313, 10.2017608 56.1473317, 10.2017593 56.1473603, 10.2016459 56.1473605, 10.2016411 56.1472392, 10.2014209 56.1472366, 10.201424 56.1472933, 10.2013883 56.147292, 10.2013874 56.1473119, 10.2013262 56.1473067, 10.2013231 56.1472496, 10.2013339 56.14725, 10.2013356 56.1472301, 10.2012517 56.1472301, 10.2012502 56.1473071, 10.2011942 56.1473058, 10.2011881 56.1473144, 10.2011416 56.1473149, 10.2011346 56.147228, 10.2010446 56.1472284, 10.2010414 56.147266, 10.2010089 56.1472859, 10.2009949 56.1472976, 10.200991 56.1473335, 10.2009421 56.1473356, 10.2009288 56.1472276, 10.2005929 56.1472219, 10.2005751 56.1473261, 10.2004509 56.1473283, 10.2004494 56.1473732, 10.2004812 56.1473741, 10.200475 56.1474152, 10.2004532 56.147416, 10.2004486 56.147474, 10.2002918 56.1474718))"
"108604695",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2020635 56.1473792, 10.2020572 56.1479633, 10.2019152 56.1479572, 10.2019152 56.1478937, 10.2018974 56.1478946, 10.2018974 56.1479118, 10.2018353 56.1479101, 10.2018392 56.1480346, 10.2018982 56.1480316, 10.2019013 56.1480216, 10.2019494 56.1480221, 10.2019486 56.1480316, 10.2019874 56.148032, 10.2019905 56.1479849, 10.2020579 56.1479866, 10.2020642 56.148115, 10.202034 56.1481314, 10.2015606 56.1481178, 10.2015086 56.1481163, 10.2015078 56.1480951, 10.2014047 56.1480929, 10.2008218 56.1480804, 10.2008048 56.1480886, 10.1999762 56.148069, 10.1999704 56.147781, 10.2000909 56.1477833, 10.2000955 56.1480003, 10.2002189 56.1480014, 10.2002228 56.1479412, 10.2001149 56.1479356, 10.2001172 56.1478673, 10.2003167 56.1478712, 10.2003142 56.147995, 10.2004214 56.1479992, 10.2004252 56.147959, 10.2004649 56.1479577, 10.2004579 56.1479408, 10.2003725 56.1479387, 10.2003772 56.1478557, 10.2005347 56.1478587, 10.200537 56.1479088, 10.2005456 56.1479093, 10.2005487 56.1479408, 10.2005347 56.1479412, 10.200537 56.1479927, 10.2006364 56.1479862, 10.200634 56.1478656, 10.2006899 56.1478682, 10.2006969 56.1478946, 10.2007458 56.1478963, 10.2007504 56.1479192, 10.200766 56.1479227, 10.200773 56.147968, 10.2007761 56.1479931, 10.2007993 56.1479892, 10.2007998 56.1478678, 10.2008009 56.1475699, 10.200894 56.1475695, 10.2008991 56.1474951, 10.2007442 56.1474938, 10.2007404 56.1473144, 10.2007706 56.1473153, 10.2007736 56.1472838, 10.2008428 56.1472859, 10.2009045 56.1472893, 10.200908 56.1473209, 10.2009095 56.1474696, 10.2013487 56.1474705, 10.2013493 56.1475455, 10.2013494 56.1475634, 10.201283 56.1475641, 10.2012836 56.1475855, 10.2010554 56.1475838, 10.201057 56.1476551, 10.2010857 56.1476564, 10.2010857 56.147675, 10.2011485 56.147675, 10.2014188 56.1477279, 10.2014209 56.1478557, 10.2011299 56.1478989, 10.2009988 56.1479028, 10.2009984 56.1479725, 10.2014098 56.1479824, 10.2015371 56.1479855, 10.2015406 56.1479537, 10.201574 56.147953, 10.2016508 56.1479513, 10.2016497 56.1480142, 10.2017287 56.1480141, 10.2017282 56.1479032, 10.2017523 56.1479028, 10.2017585 56.1478401, 10.2017267 56.1478405, 10.2017285 56.1478067, 10.201838 56.1478051, 10.2018391 56.1478604, 10.2019357 56.1478616, 10.2019392 56.1477909, 10.201771 56.1477867, 10.201776 56.1477273, 10.201902 56.1477295, 10.2019059 56.1477571, 10.2019346 56.1477558, 10.2019315 56.1477183, 10.2018671 56.1476927, 10.2018718 56.147668, 10.2018958 56.1476555, 10.2019013 56.1475263, 10.2018609 56.1475271, 10.2018663 56.1474917, 10.2019053 56.1474926, 10.2019137 56.1473784, 10.2020635 56.1473792))"
"108606354",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2022445 56.1487053, 10.2023746 56.1482698, 10.2024065 56.1482513, 10.2028429 56.1482744, 10.202837 56.1483093, 10.202714 56.1483008, 10.2026644 56.1483192, 10.2025295 56.1483106, 10.202513 56.1483548, 10.2026111 56.1483627, 10.2026005 56.1484042, 10.2025094 56.1483976, 10.2024869 56.1484622, 10.2025403 56.1484682, 10.202548 56.1484347, 10.2026898 56.1484515, 10.2026744 56.1484853, 10.2025792 56.148476, 10.2025717 56.1485108, 10.2024597 56.148501, 10.2023927 56.1487234, 10.2022445 56.1487053))"
"108606356",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2032001 56.1489425, 10.2022293 56.148833, 10.2022044 56.1488306, 10.2022464 56.1487244, 10.2022937 56.148733, 10.2022783 56.1487804, 10.202561 56.1488153, 10.2025669 56.1487863, 10.2026698 56.1487962, 10.2026722 56.1487705, 10.2030695 56.1488067, 10.2030791 56.1487791, 10.2030046 56.1487698, 10.203014 56.1487257, 10.2030874 56.1487283, 10.2030944 56.1486822, 10.2029289 56.1486717, 10.2029431 56.1486381, 10.2029005 56.1486374, 10.202904 56.148561, 10.2030046 56.1485636, 10.2030198 56.1485564, 10.2031205 56.1485656, 10.2031252 56.148451, 10.2030258 56.1484404, 10.2030353 56.1483989, 10.2031227 56.1484029, 10.2031441 56.14836, 10.2031134 56.1483627, 10.203111 56.1483739, 10.2029963 56.1483614, 10.2029845 56.1483488, 10.2028591 56.1483423, 10.2028721 56.1482652, 10.2032994 56.1483005, 10.2033215 56.1483206, 10.2032001 56.1489425))"
"108606357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2028686 56.1484304, 10.2027519 56.1484184, 10.2027687 56.1483663, 10.2028763 56.1483775, 10.2028686 56.1484304))"
"108607043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2026192 56.1483733, 10.2026283 56.1483433, 10.2027093 56.148348, 10.2026996 56.1483814, 10.2026192 56.1483733))"
"108608778",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2011856 56.1487174, 10.2013209 56.1482291, 10.2013511 56.1482115, 10.2015417 56.1482159, 10.2015404 56.1482254, 10.2016876 56.1482298, 10.2016784 56.1482891, 10.2014615 56.1482781, 10.2014497 56.1483243, 10.2015299 56.1483338, 10.2015087 56.1483916, 10.2014405 56.1483792, 10.201426 56.1484224, 10.2014983 56.1484282, 10.2014826 56.1484707, 10.2014168 56.1484634, 10.2013962 56.1485474, 10.2014751 56.1485497, 10.2014756 56.1485616, 10.2015535 56.1485712, 10.2015387 56.1486109, 10.2013845 56.1485939, 10.2013656 56.1486521, 10.2014894 56.1486643, 10.2015209 56.1486685, 10.2015031 56.1487215, 10.2013575 56.1487077, 10.2013397 56.1487391, 10.2011844 56.1487232, 10.2011856 56.1487174))"
"108608779",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2020358 56.1484565, 10.2020454 56.1484285, 10.202063 56.1484304, 10.2020658 56.1484067, 10.2021467 56.1484159, 10.2021229 56.1484717, 10.2020358 56.1484565))"
"108608780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.201704 56.1483098, 10.2017221 56.1482275, 10.2021582 56.1482427, 10.2021961 56.1482631, 10.2021543 56.1483955, 10.202062 56.1483892, 10.2020693 56.1483246, 10.2019998 56.1483265, 10.2019931 56.1484043, 10.2019822 56.1484122, 10.2019631 56.1484125, 10.2019556 56.148416, 10.2018714 56.1484157, 10.2018697 56.1484425, 10.2017368 56.1484273, 10.2017294 56.1484658, 10.2016785 56.1484604, 10.2016955 56.1483533, 10.2017532 56.1483574, 10.2017566 56.1483873, 10.201786 56.1483857, 10.201786 56.1483161, 10.201704 56.1483098))"
"108610284",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2011089 56.1483255, 10.2011374 56.1482265, 10.2011098 56.1482107, 10.2002621 56.1481848, 10.2002346 56.1481958, 10.2002226 56.1482779, 10.2002838 56.1482803, 10.2002776 56.1483303, 10.2003398 56.1483341, 10.2003498 56.1483346, 10.2003498 56.1483674, 10.2004137 56.1483709, 10.200417 56.1482773, 10.2006444 56.1482864, 10.20064 56.148323, 10.2007429 56.1483271, 10.2007458 56.1482867, 10.2008335 56.1482905, 10.2008312 56.1483283, 10.2008527 56.148329, 10.2008527 56.1483397, 10.2008816 56.14834, 10.2008838 56.1483542, 10.2009449 56.148351, 10.20095 56.1482965, 10.2010258 56.1482974, 10.2010196 56.1483305, 10.2011067 56.1483302, 10.2011089 56.1483255))"
"108724970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2004377 56.1484481, 10.2003696 56.1484405, 10.2003817 56.1484107, 10.2004369 56.1484169, 10.2004472 56.1483569, 10.2005886 56.1483665, 10.2005791 56.1484232, 10.2006222 56.148426, 10.2006154 56.1484813, 10.2006818 56.1484909, 10.2006688 56.1485125, 10.2006154 56.1485067, 10.2006067 56.1485288, 10.2005757 56.1485274, 10.2005842 56.1484894, 10.2005421 56.1484856, 10.2005438 56.1484587, 10.2004377 56.1484539, 10.2004377 56.1484481))"
"108724979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2001506 56.1486105, 10.200198 56.1483987, 10.2002041 56.1483545, 10.2003498 56.1483674, 10.2003343 56.1484914, 10.2004412 56.1484966, 10.2004352 56.1485332, 10.200417 56.1485303, 10.200411 56.1485394, 10.2003662 56.1485365, 10.2003679 56.1485639, 10.2004533 56.1485697, 10.2004455 56.1486023, 10.2003498 56.1485927, 10.2003463 56.1486196, 10.2003179 56.1486191, 10.2003058 56.1486225, 10.2001506 56.1486105))"
"108724982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2010894 56.1483947, 10.2010231 56.1486392, 10.2010149 56.1486457, 10.2009888 56.1487176, 10.2009664 56.1487314, 10.2008647 56.1487209, 10.2005713 56.1487129, 10.2005583 56.148705, 10.2005974 56.1485337, 10.2006529 56.148537, 10.2006326 56.1486508, 10.2008542 56.1486657, 10.2008654 56.1486249, 10.2007085 56.1486119, 10.2007171 56.1485711, 10.2007913 56.1485773, 10.2007895 56.1485884, 10.2008628 56.1485946, 10.2008835 56.1485298, 10.2008714 56.1485178, 10.2008732 56.1485063, 10.200861 56.1485063, 10.2008507 56.1485399, 10.2007239 56.1485303, 10.2007335 56.1484933, 10.2007499 56.1484942, 10.2007559 56.1484645, 10.2008818 56.1484774, 10.2008852 56.1484534, 10.2009136 56.1484577, 10.2009352 56.1484544, 10.2008654 56.1484395, 10.2008766 56.1483977, 10.2009516 56.1484016, 10.2009568 56.1483809, 10.2010894 56.1483947))"
"108868233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2027194 56.1465383, 10.2033477 56.1465801, 10.203508 56.1466959, 10.2035 56.1467584, 10.2034637 56.1467565, 10.2034551 56.1467992, 10.2034974 56.1468016, 10.2034793 56.1468929, 10.2034551 56.1468905, 10.2034586 56.1468727, 10.2033827 56.1468569, 10.2033085 56.1468305, 10.2032999 56.1468348, 10.2032904 56.1468305, 10.2032732 56.1468425, 10.2033162 56.1468655, 10.2033784 56.1468939, 10.2034404 56.1469015, 10.2034396 56.1469323, 10.2034749 56.1469337, 10.2034718 56.1470325, 10.2034128 56.1470407, 10.2033933 56.1470246, 10.20298 56.1470173, 10.2029903 56.1468862, 10.2032103 56.1468982, 10.2032223 56.1467699, 10.2031732 56.1467656, 10.2031766 56.1467325, 10.2031387 56.1467315, 10.2031318 56.1467642, 10.2030085 56.1467536, 10.2029964 56.1467531, 10.2029999 56.1467281, 10.2028628 56.1467214, 10.2028585 56.1467517, 10.2027438 56.1467493, 10.2027421 56.1468257, 10.2027471 56.1468876, 10.2027929 56.1468895, 10.20278 56.1470231, 10.2027084 56.1470192, 10.2027067 56.147001, 10.2026558 56.1469976, 10.2026507 56.1470231, 10.2024041 56.1470154, 10.2024075 56.1469966, 10.2024299 56.1469933, 10.2024291 56.1469649, 10.2024015 56.1469654, 10.2024006 56.1469491, 10.2024308 56.1469486, 10.2024325 56.146926, 10.2024023 56.1469208, 10.2024031 56.1468991, 10.2025869 56.1469025, 10.2025919 56.1468305, 10.2024799 56.1468329, 10.2024782 56.1468156, 10.2024058 56.1468165, 10.2024041 56.1467752, 10.2024049 56.1467445, 10.2024222 56.1467459, 10.2024239 56.1467574, 10.2024774 56.1467546, 10.202473 56.1467411, 10.2026084 56.146745, 10.2026067 56.1467113, 10.2024687 56.1467113, 10.2024627 56.1466926, 10.2023929 56.1466945, 10.2023972 56.1466657, 10.2024265 56.1466638, 10.2024325 56.146659, 10.2024963 56.1466614, 10.2024981 56.1466412, 10.2024367 56.1466407, 10.2023954 56.1466407, 10.2023954 56.1465086, 10.2024679 56.1465086, 10.2024756 56.1464673, 10.2024291 56.1464664, 10.2023911 56.1464457, 10.2023946 56.1464376, 10.2024592 56.1464404, 10.2024627 56.1464347, 10.2025162 56.1464371, 10.2025232 56.1463848, 10.202297 56.1463642, 10.2022574 56.1463829, 10.2022594 56.1470534, 10.2023002 56.1470754, 10.2035549 56.1471113, 10.2036273 56.147084, 10.2037078 56.146703, 10.2036622 56.1466231, 10.2034731 56.1465058, 10.2027469 56.1464483, 10.2027194 56.1465383))"
"108868263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2019035 56.1470715, 10.2019108 56.1467584, 10.2018538 56.1467551, 10.2018567 56.1467201, 10.2019122 56.1467161, 10.2019078 56.1463549, 10.2020451 56.1463606, 10.2020652 56.1463724, 10.2020714 56.1466616, 10.2020597 56.1470658, 10.2020348 56.1470854, 10.2019078 56.1470829, 10.2019035 56.1470715))"
"109249904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.1999649 56.1470061, 10.1999964 56.1470178, 10.2017232 56.147072, 10.2017258 56.1469783, 10.2010622 56.1469607, 10.2010635 56.1469432, 10.2011147 56.1469402, 10.2011174 56.1468963, 10.2011397 56.1468956, 10.2011397 56.1468795, 10.2011502 56.1468729, 10.2011476 56.1467653, 10.2012922 56.1467645, 10.2012987 56.1467118, 10.2011543 56.1466918, 10.2011331 56.1464461, 10.2010504 56.1464461, 10.2010398 56.1464951, 10.2008637 56.1464922, 10.2008624 56.1465178, 10.2007074 56.1465156, 10.200706 56.1465881, 10.2007757 56.1465896, 10.2007783 56.1467331, 10.2006758 56.1467316, 10.2006745 56.1468107, 10.2008821 56.1468187, 10.2008953 56.1468407, 10.2010384 56.1468399, 10.2010359 56.1468736, 10.2009741 56.1468722, 10.2009833 56.1469607, 10.2008873 56.1469563, 10.2008794 56.1469483, 10.2008138 56.1469483, 10.2008125 56.1469219, 10.2007494 56.1469241, 10.2007442 56.1469461, 10.2006811 56.1469476, 10.2006862 56.1468883, 10.200869 56.1468926, 10.200869 56.1468773, 10.2006745 56.1468729, 10.2006745 56.1468809, 10.2006482 56.1468809, 10.2006443 56.1469505, 10.2006101 56.1469512, 10.2006049 56.146878, 10.2005272 56.1468765, 10.2005221 56.1468846, 10.2004682 56.1468846, 10.2004642 56.1469183, 10.2004826 56.1469212, 10.2004787 56.1469505, 10.2004419 56.1469461, 10.200409 56.1469461, 10.2004064 56.1468948, 10.200334 56.1468919, 10.2003289 56.1469468, 10.2000923 56.1469358, 10.2000897 56.1469519, 10.1999649 56.1469432, 10.1999649 56.1470061))"
"147077532","residential",,,,,,,,,,,,,"Brammersgade",,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"asphalt",,,,,"both",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (10.2036935 56.1471781, 10.2021546 56.1471297)"
"147077534","tertiary",,,,,,,,,,,,,"M.P. Bruuns Gade",,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"asphalt",,,,"50","both","DK:urban",,,"no",,,,,"2",,,,,,,,,,,,,,,,,,,,"LINESTRING (10.2038128 56.1465815, 10.2037985 56.1466531, 10.2036935 56.1471781, 10.2035289 56.1479758, 10.2034898 56.1481647, 10.2034708 56.1482566, 10.2034499 56.1483592, 10.2033433 56.1488428, 10.2033362 56.1488749)"
"161196881",,,,,,,,,,,,,,"Frederiksbjerg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"residential","urban",,,,,,,,,,,,,,,,,,"POLYGON ((10.197608 56.1488061, 10.19888 56.1487516, 10.1993694 56.1487298, 10.2001606 56.148713, 10.2011768 56.1487386, 10.2020015 56.1488188, 10.2032034 56.1489455, 10.2033554 56.1481891, 10.2046736 56.1483792, 10.2050233 56.148435, 10.2051785 56.1484468, 10.2053546 56.1484468, 10.2063658 56.1484116, 10.2072947 56.1483828, 10.2077236 56.148355, 10.208145 56.1483241, 10.2086754 56.1482697, 10.2091925 56.1482035, 10.2089474 56.1475475, 10.2088631 56.1472744, 10.2088056 56.1470098, 10.2087137 56.1465414, 10.208664 56.1461371, 10.2086103 56.1457445, 10.208494 56.1450283, 10.2084622 56.1448304, 10.2083682 56.1444847, 10.2082314 56.1440824, 10.2080319 56.1437271, 10.2077365 56.1434782, 10.2074446 56.1432688, 10.2071283 56.1430616, 10.2067729 56.1428581, 10.2061029 56.1425286, 10.2057316 56.1423379, 10.2049949 56.1420889, 10.2045643 56.1419622, 10.2034475 56.1417207, 10.2032371 56.1417024, 10.2029367 56.1416524, 10.2027998 56.1415936, 10.1998711 56.1410002, 10.1980862 56.1407825, 10.1965385 56.1406347, 10.1959804 56.1406183, 10.1950182 56.1405283, 10.194924 56.1409291, 10.1948252 56.1413947, 10.193959 56.1413309, 10.1922224 56.1423286, 10.1903036 56.1434988, 10.1903333 56.1436143, 10.1898327 56.1439499, 10.1892965 56.1441263, 10.1885107 56.1446172, 10.1873744 56.1454972, 10.1872396 56.1455889, 10.1881589 56.1459474, 10.1891242 56.1463592, 10.1900281 56.1467582, 10.1907558 56.1471422, 10.1911311 56.1473748, 10.1917249 56.1478015, 10.1922917 56.1481685, 10.1925867 56.1483435, 10.192962 56.1485355, 10.1933508 56.1486966, 10.1936515 56.1487751, 10.1940306 56.1488037, 10.1944814 56.1488603, 10.1955945 56.1488965, 10.1962825 56.1488995, 10.197608 56.1488061))"
"231434903",,,,,,,,,,,,,,"Bruuns Galleri",,,,,,"mall","yes",,,,,"http://www.bruunsgalleri.dk/",,,,,,,,,,,,,,"yes",,,,,,,,,,,,,"Q10436548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes","3",,,,,,"22","da:Bruuns Galleri",,,,,,,,,,,,,,,,"POLYGON ((10.2063243 56.1495681, 10.2063893 56.1494396, 10.205907 56.1493638, 10.2058804 56.1492858, 10.2057279 56.1488376, 10.2050912 56.1487389, 10.2051059 56.1487098, 10.2051671 56.1485891, 10.2039186 56.148394, 10.2038732 56.1483869, 10.203766 56.1489111, 10.2037146 56.1491622, 10.2034718 56.1491241, 10.2034346 56.1491182, 10.2034144 56.1492168, 10.2033859 56.1493559, 10.2035391 56.14938, 10.2045416 56.1495375, 10.2048823 56.1495911, 10.20506 56.149619, 10.2055832 56.1497034, 10.2061812 56.149797, 10.2063309 56.1498208, 10.2062435 56.1495554, 10.2063243 56.1495681))"
"231435374",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"commercial","6",,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((10.2034807 56.1488929, 10.2034895 56.1488501, 10.203588 56.1483688, 10.2038732 56.1483869, 10.203766 56.1489111, 10.2034807 56.1488929))"
"429793777","residential",,,,,,,,,,,,,"Jægergårdsgade",,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"asphalt",,,,"50","both","DK:urban",,,"no",,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (10.2032796 56.1482452, 10.2034708 56.1482566, 10.2036588 56.1482849, 10.2039477 56.1483285, 10.2040443 56.1483431, 10.2046058 56.1484278, 10.2050192 56.1484855, 10.2051468 56.1484872, 10.2052793 56.1484889, 10.20549 56.1484821, 10.2062589 56.1484573, 10.2065138 56.1484561, 10.2071939 56.1484436, 10.2072173 56.1484422, 10.207784 56.1484078, 10.2080538 56.1483866, 10.2083086 56.1483601, 10.2089626 56.1482921, 10.209142 56.1482734, 10.2093001 56.148257, 10.209398 56.1482432, 10.2095809 56.1482135, 10.2099543 56.1481528, 10.2106936 56.148056, 10.2110081 56.1480285, 10.2112103 56.1479875, 10.2116211 56.1478551, 10.2116948 56.1478313)"
"439592538","residential",,,,,,,,,,,,,"Ole Rømers Gade",,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"asphalt",,,,"50","both","DK:urban","yes","no","no",,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (10.1999339 56.1470652, 10.2021546 56.1471297)"
"475935499","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"building_passage",,,,,,,,,,,,,,,"LINESTRING (10.2015606 56.1481178, 10.201574 56.147953)"
"475935500","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (10.2015526 56.1481869, 10.2015606 56.1481178)"
"475935501","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (10.201574 56.147953, 10.2015768 56.1478718, 10.2016962 56.1478733)"
"475935502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wall",,,,,,,,,,,,,,"LINESTRING (10.2015406 56.1479537, 10.2015393 56.1478053, 10.2015372 56.1475453, 10.2014891 56.1475454, 10.2014889 56.147522, 10.2014648 56.1475221, 10.2014506 56.1475221, 10.2014508 56.1475452, 10.2013493 56.1475455)"
"475935503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wall",,,,,,,,,,,,,,"LINESTRING (10.2017285 56.1478067, 10.2015393 56.1478053)"
